contract,tool,duration,exit_code,success,findings,errors,messages,dataset,timeout,out_of_memory,error
0x8a2E10a776119240a5Efd45826E13105e2E00a67,honeybadger,2.345154047012329,0,False,[],instruction error,[],eth2,False,False,True
0x8bE3b351591D5d554f015bD1F480920D21c62198,honeybadger,2.548999309539795,0,False,[],instruction error,[],eth2,False,False,True
0x8d289Fd6bb74A1AF1Ec5b320eF43EDA259c2B7b3,honeybadger,129.42118310928345,137,False,[],analysis incomplete,[],eth2,False,False,True
0x90131d694380702177D9f4EaabD10046E15E22f8,honeybadger,2.4176881313323975,0,False,[],instruction error,[],eth2,False,False,True
0x92A5393D60275d8d568bcdAB5C63A420762B3f89,honeybadger,267.26589703559875,0,False,[],timeout,[],eth2,False,False,True
0x97AE91314656A86028fB905452A77C9BFa2fF4b4,honeybadger,2.661383867263794,0,False,[],instruction error,[],eth2,False,False,True
0x9bFeFa53E29FC81BB9c2F1705140307d29A07192,honeybadger,2.4994359016418457,0,False,[],instruction error,[],eth2,False,False,True
0x9eC8F987d59d89902161078aDe811E9686b2c6cE,honeybadger,2.1992969512939453,0,True,Money_flow,[],[],eth2,False,False,False
0x9ef2462c56Cd105652995c6e137Db9FAa129d1b5,honeybadger,2.8292360305786133,0,False,[],instruction error,[],eth2,False,False,True
0xA11e9FdaBAff46ABA11B02cFc0fF197F71bAf6a2,honeybadger,2.4598562717437744,0,False,[],instruction error,[],eth2,False,False,True
0xB1Ae82Dccd4C380B5C60840211e044b33fFA5051,honeybadger,2.425834894180298,0,False,[],instruction error,[],eth2,False,False,True
0xB1B5a963D2F522eA0ACa969abd2235A5c9494A50,honeybadger,3.1090071201324463,0,False,[],instruction error,[],eth2,False,False,True
0xB327f3D2b44582f0D41D19DB52D22099d768E4bc,honeybadger,3.2483580112457275,0,False,[],instruction error,[],eth2,False,False,True
0xB794aA7385Abd9e9fEdC047552B9e378801400E9,honeybadger,2.244515895843506,0,False,[],instruction error,[],eth2,False,False,True
0xBD0b49eE08f751f25f20D59189F9B10C12dcEdC0,honeybadger,2.457484722137451,0,False,[],instruction error,[],eth2,False,False,True
0xBEc3837D9cC2680c5d6815f61a3f29Ace07E6C70,honeybadger,7.395693063735962,0,False,[],instruction error,[],eth2,False,False,True
0xBf23f2818F5a5760F03C3B67eFbC44DCaD731f9E,honeybadger,2.2247331142425537,0,True,Money_flow,[],[],eth2,False,False,False
0xC1b653fD51E605F2e2FaA9be4B2184eb55FE6E92,honeybadger,2.52824330329895,0,False,[],instruction error,[],eth2,False,False,True
0xC84Adcd47DE0328cC694e3A135b5fFFD8712CdA2,honeybadger,2.3206920623779297,0,False,[],instruction error,[],eth2,False,False,True
0xCFd5c5f6a05D8e23A4442404ab97C1489349e1F7,honeybadger,2.447650909423828,0,False,[],instruction error,[],eth2,False,False,True
0xD632c1713DBA707a57915A767113Dd3C58c63e60,honeybadger,2.905658721923828,0,False,[],instruction error,[],eth2,False,False,True
0xD98Fb069F59D679eBF64d68093bF9D5dA28AB238,honeybadger,1.8814890384674072,0,False,[],instruction error,[],eth2,False,False,True
0xE24EFF6F8D7A328DC48fF67743Ec5Db27B12d714,honeybadger,2.4139280319213867,0,False,[],instruction error,[],eth2,False,False,True
0xEFCA1E904E3100d0692DaE18d4d7787E53c49EE5,honeybadger,2.515316963195801,0,False,[],instruction error,[],eth2,False,False,True
0xEbc70C7016c2AB13961A081751e1AECb012366A8,honeybadger,3.28079891204834,0,False,[],instruction error,[],eth2,False,False,True
0xF07fE3b3298eE1C708602392dEc1bdC4D1C5d351,honeybadger,2.976641893386841,0,False,[],instruction error,[],eth2,False,False,True
0xF15D00036D29F04aA6F3AbE44a97BA1060e11cad,honeybadger,3.182969093322754,0,False,[],instruction error,[],eth2,False,False,True
0xF2290f3d663a2b98cFA0B703BEffaA72C7BD1952,honeybadger,2.890043258666992,0,False,[],instruction error,[],eth2,False,False,True
0xF8568636b6eA9488A8782284E016A47A0D299f3c,honeybadger,3.033784866333008,0,False,[],instruction error,[],eth2,False,False,True
0xF86173262DAb99c7F5BF10f482e337B6BD515aBC,honeybadger,2.886693000793457,0,False,[],instruction error,[],eth2,False,False,True
0xFf6de7D45b4C9DB0d10B1bED3577c275dfA3041b,honeybadger,120.96549105644226,0,True,Money_flow,[],[],eth2,False,False,False
0xaD581e5Eb146cC9b8876606C2aCD3A956498330B,honeybadger,3.0217509269714355,0,False,[],instruction error,[],eth2,False,False,True
0xb63caab29CeC52336656436cB8d2784181474f40,honeybadger,268.82173800468445,0,False,[],timeout,[],eth2,False,False,True
0xbaFfCcE0Dfd31A2A94666F292c007020A44b624e,honeybadger,2.5896522998809814,0,False,[],instruction error,[],eth2,False,False,True
0xc12A555101a77e87Db040c37277e761A41DBd56c,honeybadger,2.443147897720337,0,False,[],instruction error,[],eth2,False,False,True
0xc564d9eCa959F48525b20941f624e31e9966cB1d,honeybadger,2.3945939540863037,0,False,[],instruction error,[],eth2,False,False,True
0xc5FEA4E644c0e04392B3fb4Fbb1E8F37b78E3A53,honeybadger,3.1402297019958496,0,False,[],instruction error,[],eth2,False,False,True
0xcE857CB280017368AB8B968105BfDcBCB950b61E,honeybadger,3.0137529373168945,0,False,[],instruction error,[],eth2,False,False,True
0xcde34bF62de37fB7d3e50e13643fDE026afdd5e9,honeybadger,2.5031509399414062,0,False,[],instruction error,[],eth2,False,False,True
0xd2311DA5dC8C77cc8Aa7fe3BAF6172a4E264B122,honeybadger,1.7258870601654053,0,True,[],[],[],eth2,False,False,False
0xd380C1F4f059F743aC462ff681d1637d7A5A1630,honeybadger,2.31117582321167,0,False,[],instruction error,[],eth2,False,False,True
0xd4f4a02EA571cfF95FA99F153e7cD220142a57F2,honeybadger,2.080490827560425,0,False,[],instruction error,[],eth2,False,False,True
0xdDdd601F5a4051F691Fc5b87837Fb934A568d062,honeybadger,2.808976888656616,0,False,[],instruction error,[],eth2,False,False,True
0xdfA1f5F07e9D5bC14ed862FBFF2430d40c52a119,honeybadger,118.6536500453949,0,True,Money_flow,[],[],eth2,False,False,False
0xe1d76359FE4Eb7f0dAd1D719256c22890864718E,honeybadger,2.8168368339538574,0,False,[],instruction error,[],eth2,False,False,True
0xe386dAB7F89eBbacc024433CF2102ABFDBEc9074,honeybadger,2.0880188941955566,0,False,[],instruction error,[],eth2,False,False,True
0xe6A20436694E2C4aD42FFc1c7d5713EdD6654B77,honeybadger,2.285788059234619,0,False,[],instruction error,[],eth2,False,False,True
0xe7aeCdE036c34bD45Eee0781EE906001eE7Ac741,honeybadger,2.6398367881774902,0,False,[],instruction error,[],eth2,False,False,True
0xe8928F00e7BD5691e13CeF9A0D3d619947566Fd1,honeybadger,2.441619873046875,0,False,[],instruction error,[],eth2,False,False,True
0xe8cF4E5c49B8c2d4ad62F74b299fb360d2dEFdF6,honeybadger,1.69122314453125,0,False,[],instruction error,[],eth2,False,False,True
0xe8cc3C3Afb52F30E577070da5f0FD2Bbb465b70E,honeybadger,2.398806095123291,0,False,[],instruction error,[],eth2,False,False,True
0xec8579fe2172aec3AbF8b80b48D6F93d5df07D14,honeybadger,2.385007858276367,0,False,[],instruction error,[],eth2,False,False,True
0xf36b428Cc2b2a3f3aD7af677b2c5448a1dB0A71A,honeybadger,2.940337896347046,0,False,[],instruction error,[],eth2,False,False,True
0xf73a0C629C8f429039c4388ab92f7387611e9005,honeybadger,2.5220789909362793,0,False,[],instruction error,[],eth2,False,False,True
0xf9EEBabde4d4f3c52282d28AF397f1084b8cC1b5,honeybadger,124.81362199783325,0,True,Money_flow,[],[],eth2,False,False,False
0xfA8984153D5E05A87F2851109AFF048e26182F75,honeybadger,273.4198558330536,0,False,Money_flow,timeout,[],eth2,False,False,True
0x0cdce31f943da1591fd17a9cf2043eb9b6e805a0,honeybadger,2.41642689704895,0,False,[],instruction error,[],eth2,False,False,True
0x24ff4b6c1fa8d2491632fea2af4a7bd542b45979,honeybadger,3.150881052017212,0,False,[],instruction error,[],eth2,False,False,True
0x27bd71925a632e1c0b6c7714344b181d35170974,honeybadger,270.6580741405487,0,False,Money_flow,timeout,[],eth2,False,False,True
0x6ee56fb19b8ef9b2d336c55cc9e1b8fb79472ecf,honeybadger,2.4491143226623535,0,False,[],instruction error,[],eth2,False,False,True
0x7779e96c143dd98af99db03e11724a0c9efb7fee,honeybadger,3.450731039047241,0,False,[],instruction error,[],eth2,False,False,True
0x9ff124e80b47a3c44782b686603bd002726e78f1,honeybadger,6.20031476020813,0,True,[],[],[],eth2,False,False,False
0xe04b789292726da5b2aefafaaccd4813e633ff91,honeybadger,157.5254578590393,0,True,[],[],[],eth2,False,False,False
0xecb89fd469108aebc4c48cf48e5e182e5509309f,honeybadger,256.0638120174408,0,False,[],timeout,[],eth2,False,False,True
0x00A1f04127Cb208ce692C2daB39EAAbEeeA0985b,madmax,1.3307430744171143,0,True,[],[],[],eth2,False,False,False
0x00EC3ea1B9Af3B218B52D0fCEF033d388AC842F4,madmax,1.3037691116333008,0,True,[],[],[],eth2,False,False,False
0x08E9F5CFE85eF617923EBf246d250D1B16beb297,madmax,1.391535997390747,0,True,[],[],[],eth2,False,False,False
0x0908752c6B5e780d3A1bA5d9CcE31Ec10a778CeA,madmax,1.2455241680145264,0,True,[],[],[],eth2,False,False,False
0x0971303B476B6fa429858210D92bb7D7F3283fd9,madmax,1.1039831638336182,0,True,[],[],[],eth2,False,False,False
0x0b0e6f9d09b74f9e6B410d2a70636062eff0B2BD,madmax,1.302454948425293,0,True,[],[],[],eth2,False,False,False
0x0c2B2E3E57f4ce82D8D25151A87F4DfD68DE6a21,madmax,1.3511629104614258,0,True,[],[],[],eth2,False,False,False
0x0e0650267Ecf951E648839Aa2cBf54CfFDbD82c3,madmax,1.1459362506866455,0,True,[],[],[],eth2,False,False,False
0x1226F637a06Cf7aDE86B2Bf6E98D773734625747,madmax,1.1218760013580322,0,True,[],[],[],eth2,False,False,False
0x1246a50e3aDaF684Ac566f0c40816fF738F309B3,madmax,1.2617661952972412,0,True,[],[],[],eth2,False,False,False
0x133723353105C03FfF27e834F83780D2F2B46FD7,madmax,1.3066771030426025,0,True,[],[],[],eth2,False,False,False
0x14398F9C98D07A186BC952004a4111fCC1723CCC,madmax,1.0999269485473633,0,True,[],[],[],eth2,False,False,False
0x18a54A0Cf284ee3d82319365A036672727d0ad56,madmax,1.1241307258605957,0,True,[],[],[],eth2,False,False,False
0x1C3a21d0367B0Db712dFcBb492c91FBD6237bD45,madmax,1.1221380233764648,0,True,[],[],[],eth2,False,False,False
0x1D9d6634a9119ad9C2ebBF9e44D2aed8C36f5ec1,madmax,1.1208109855651855,0,True,[],[],[],eth2,False,False,False
0x1F9A5522c5F9a6440B3185fAadE7A4c838Ff80cF,madmax,1.1153972148895264,0,True,[],[],[],eth2,False,False,False
0x1cD00d9515f00DdDaF12b09E5089b448B4139286,madmax,1.1324779987335205,0,True,[],[],[],eth2,False,False,False
0x1eECC8cf51995F2b2dE7a8f9c1d225462523C246,madmax,1.4129657745361328,0,True,[],[],[],eth2,False,False,False
0x22F366AA30E0a3b99bcEf837462e039edbB50298,madmax,1.1508471965789795,0,True,[],[],[],eth2,False,False,False
0x244F948069212711FC2e27f6bb00D470728dCf1d,madmax,1.138936996459961,0,True,[],[],[],eth2,False,False,False
0x24b8Af26b5d1F8B61f828f6897dB84C7f4e64BE7,madmax,1.2459652423858643,0,True,[],[],[],eth2,False,False,False
0x260898aB064BB768E3c8a8f9a93b0D2394066688,madmax,1.364119052886963,0,True,[],[],[],eth2,False,False,False
0x265fE48f6DA950eeF17b3b4fA25E90980E655fDd,madmax,1.1372551918029785,0,True,[],[],[],eth2,False,False,False
0x284A3Fc662caD9EECa355bEA45Cc0Cc507fb36BA,madmax,1.1958410739898682,0,True,[],[],[],eth2,False,False,False
0x28DCE640051A3aE9D5F148A5fBEe735bed8BB610,madmax,1.1101741790771484,0,True,[],[],[],eth2,False,False,False
0x28F5Aee79136a421540A22046E30176075953Bec,madmax,1.317619800567627,0,True,[],[],[],eth2,False,False,False
0x28d51B2eE06684d3efEB4D776FA5A6Fd308cfa61,madmax,1.419301986694336,0,True,[],[],[],eth2,False,False,False
0x2E13f99B07e467d6a20787D6ADC9F6c1c3F21a84,madmax,1.3555757999420166,0,True,[],[],[],eth2,False,False,False
0x2E3Da76836A79001AF68D50451fb2EBf6bEe4100,madmax,1.1683998107910156,0,True,[],[],[],eth2,False,False,False
0x3126884E24Fbf5a9A3acEe004a604eec5625B21F,madmax,1.273116111755371,0,True,[],[],[],eth2,False,False,False
0x314321564B471a74696786a08EEf22c4628AA36d,madmax,1.1303551197052002,0,True,[],[],[],eth2,False,False,False
0x325c96fA60EEB3A9F88bab75278B5Ff18398c919,madmax,1.135282039642334,0,True,[],[],[],eth2,False,False,False
0x3A44D6B7F2D79ac803B8B17DEa7e08edE15D3b93,madmax,1.260077953338623,0,True,[],[],[],eth2,False,False,False
0x3F86BCF858D6F20DA215b2AA0533a1EE9703aebA,madmax,1.1081290245056152,0,True,[],[],[],eth2,False,False,False
0x3a08e2D6c739dc1Aaf9D367F9436095CB0146ed0,madmax,1.3239142894744873,0,True,[],[],[],eth2,False,False,False
0x410a49A198c846E18CA4af4b98B1414ef28070fE,madmax,1.1072351932525635,0,True,[],[],[],eth2,False,False,False
0x422355D5394350C74BA0F73eF214fDa6a584D51f,madmax,1.105720043182373,0,True,[],[],[],eth2,False,False,False
0x4B7DD9cB20BDDD78914F0eDFb2007eF04042ce92,madmax,1.1130318641662598,0,True,[],[],[],eth2,False,False,False
0x4b7757f2dAe6cC521eEa3D4be9b58ae112Aa8eea,madmax,1.1108031272888184,0,True,[],[],[],eth2,False,False,False
0x50a33Aa542085320d15313B1d6a1aea44C2fd4c3,madmax,1.1507000923156738,0,True,[],[],[],eth2,False,False,False
0x51B11D2D62C3BCbc26800a5Ab37d6926ce1bcaB3,madmax,1.3772499561309814,0,True,[],[],[],eth2,False,False,False
0x52485b629D45a0e31391838B29577C44f8B780F4,madmax,1.2738909721374512,0,True,[],[],[],eth2,False,False,False
0x54e82532b552BC488DCa6bDd71712Ba859061bAC,madmax,1.1028170585632324,0,True,[],[],[],eth2,False,False,False
0x586E1c81643E9e07f12937ab5bC66CcAB4701B78,madmax,1.1248698234558105,0,True,[],[],[],eth2,False,False,False
0x596da4882c5034Eb58AfDaB1df478c19C8e9aeAA,madmax,1.092160940170288,0,True,[],[],[],eth2,False,False,False
0x5Ba3051d6A29EEb71382EDDe873D9323884355c3,madmax,1.137571096420288,0,True,[],[],[],eth2,False,False,False
0x5c39289c6A9B339E6805362ab1e2eDE056689af2,madmax,1.2809207439422607,0,True,[],[],[],eth2,False,False,False
0x5d314A64C7b7441C8A533fA5eDa137AFf223e9f8,madmax,1.1392650604248047,0,True,[],[],[],eth2,False,False,False
0x61bea181146dEA1618266aeFbebDcCaDA87eB52F,madmax,1.1280760765075684,0,True,[],[],[],eth2,False,False,False
0x62F874F727226Cf91cC0E8f6140C78fFc15174C3,madmax,1.22900390625,0,True,[],[],[],eth2,False,False,False
0x6312a125174cdFAdC66441032E3043a1Dc45Dc36,madmax,1.3392362594604492,0,True,[],[],[],eth2,False,False,False
0x63D47B25Afc3F009817a00379F29849a9E78cdb8,madmax,1.110537052154541,0,True,[],[],[],eth2,False,False,False
0x64BE1Fe1Ad91F6EC2447180eE781b92eFD260271,madmax,1.132155179977417,0,True,[],[],[],eth2,False,False,False
0x6CA7d3438f8aF03f802d9167443652F589c1B528,madmax,1.220452070236206,0,True,[],[],[],eth2,False,False,False
0x703C4a2CBa2a6F32ab8539Dca1151fdA272985cb,madmax,1.3301990032196045,0,True,[],[],[],eth2,False,False,False
0x7228bE171ec130c28B23FD161426715FaC94B437,madmax,1.2504229545593262,0,True,[],[],[],eth2,False,False,False
0x736887722911Ca67a6EB9284a201D31847108cc1,madmax,1.2553930282592773,0,True,[],[],[],eth2,False,False,False
0x73a32bF62B0875038F34e67955f07A2E9Ad4f456,madmax,1.3096020221710205,0,True,[],[],[],eth2,False,False,False
0x746fBe453C7d3C780F5CaeC8667c0362FFce0c8a,madmax,1.1980888843536377,0,True,[],[],[],eth2,False,False,False
0x74E5F96Bf15e8a4fe9959C11b727b3e093e40B67,madmax,1.0943071842193604,0,True,[],[],[],eth2,False,False,False
0x7555F81e5E24DF98c8Db3d0BFCEC8B170566d060,madmax,1.285707950592041,0,True,[],[],[],eth2,False,False,False
0x77Cd45321D70d895dD9fcE1d6CA577E6103ca2c3,madmax,1.215151071548462,0,True,[],[],[],eth2,False,False,False
0x79101e2Bcc33A6C09E829830B34FAc67F8742D31,madmax,1.1054720878601074,0,True,[],[],[],eth2,False,False,False
0x7eb2A278F9491c1275CA6844c20bA4743922650E,madmax,1.2922868728637695,0,True,[],[],[],eth2,False,False,False
0x7ebADC62b2C0781eBB8045b5DF8e6804F8BFB337,madmax,1.360832929611206,0,True,[],[],[],eth2,False,False,False
0x7fb25F5a984919a30957f3BdF9e44fD3492b7AC6,madmax,1.1517560482025146,0,True,[],[],[],eth2,False,False,False
0x8190f191EF2556D9aA90482E24a7cc643c97070C,madmax,1.1805479526519775,0,True,[],[],[],eth2,False,False,False
0x856a463F17f1433d44EBfd6EbeD8608d03390061,madmax,1.3931281566619873,0,True,[],[],[],eth2,False,False,False
0x89B39a8E36F5db216e2783b32B11A1dcEF9dd197,madmax,1.1233911514282227,0,True,[],[],[],eth2,False,False,False
0x8F0bAcB525680737098F445baC4B2510C425F154,madmax,1.1125268936157227,0,True,[],[],[],eth2,False,False,False
0x8d6601e03D762ec1C165A6F4F83555D28b2D2072,madmax,1.1206707954406738,0,True,[],[],[],eth2,False,False,False
0x90DFa0CC3619854078Ad9E5eF1F5841C72E558EC,madmax,1.4158451557159424,0,True,[],[],[],eth2,False,False,False
0x926E238b4F0273b607C3E45E8ad9b55faBcF4eA0,madmax,1.155867338180542,0,True,[],[],[],eth2,False,False,False
0x94bb0ec7Eec5d1f170d0FbA9aA95fDeF50219CAc,madmax,1.131908893585205,0,True,[],[],[],eth2,False,False,False
0x9504b4cdeac52e2Bc371A733E72157a6F30CEB16,madmax,1.0849342346191406,0,True,[],[],[],eth2,False,False,False
0x97a63c3a5437654cd71D4AE39D55b01332B537d4,madmax,1.357285976409912,0,True,[],[],[],eth2,False,False,False
0x98631b688Bcf78D233C48E464fCfe6dC7aBd32A7,madmax,1.2319550514221191,0,True,[],[],[],eth2,False,False,False
0x9cF06B3b7aFCd4B451c1bAEf5dB0B4e960935152,madmax,1.1108930110931396,0,True,[],[],[],eth2,False,False,False
0x9d118e005163C22165714213FD2675a8681a6c47,madmax,1.1481621265411377,0,True,[],[],[],eth2,False,False,False
0xA0d72e4916Cfa6Bf6e423FE6160fb807a885cc2C,madmax,1.1639459133148193,0,True,[],[],[],eth2,False,False,False
0xAA3B5c218D81e682337aDD68e631153Ae1DAA3bA,madmax,1.3044211864471436,0,True,[],[],[],eth2,False,False,False
0xAE05Eb3D9A983c27D19b22403c8eBBe8C487490D,madmax,1.1115703582763672,0,True,[],[],[],eth2,False,False,False
0xAb022BeAe44fa2929e7aC56924c530F7995A89fB,madmax,1.1342108249664307,0,True,[],[],[],eth2,False,False,False
0xAf27C263b56362f1Ec428a347FdB4Af4EB13f702,madmax,1.1470308303833008,0,True,[],[],[],eth2,False,False,False
0xBBA40AD49d142Bff6A9E196A1f039B3ef5dFA9FF,madmax,1.1124370098114014,0,True,[],[],[],eth2,False,False,False
0xBb28014E5aD548ef278671846ac6C31A93c3f5B1,madmax,1.1415960788726807,0,True,[],[],[],eth2,False,False,False
0xBf198DE1E1d18cF160A73c99d79477bC49661A51,madmax,1.2935280799865723,0,True,[],[],[],eth2,False,False,False
0xD0EC5Fbba68b6d9FC41E0511d49DfC0105C76fF0,madmax,1.1573071479797363,0,True,[],[],[],eth2,False,False,False
0xD1D518D6B366A4e911C76e5cA959cF822A1FCC9A,madmax,1.2785208225250244,0,True,[],[],[],eth2,False,False,False
0xD1Dbf21DD45Cd7EcC83666355239eDee342a5847,madmax,1.256803035736084,0,True,[],[],[],eth2,False,False,False
0xD5858B1A41d498956f148f54240c890406f1fbAB,madmax,1.0911450386047363,0,True,[],[],[],eth2,False,False,False
0xE542F7315cC942600EC70FAA05F44038E150885E,madmax,1.14388108253479,0,True,[],[],[],eth2,False,False,False
0xE83153fE8FADF642378178cA66c7153D97F863eC,madmax,1.1916396617889404,0,True,[],[],[],eth2,False,False,False
0xEA7Eb605511b292fF46b7a427CE1CAF41567Ee3C,madmax,1.131523847579956,0,True,[],[],[],eth2,False,False,False
0xF3B3cb7C6bC067Fd4568CA563FF7274966f98adc,madmax,1.219146966934204,0,True,[],[],[],eth2,False,False,False
0xF62482d7104AB55775DaDd27CB12E3e4757098C6,madmax,1.1194701194763184,0,True,[],[],[],eth2,False,False,False
0xF74Ad17c43bc654B6e63DC05F282767A348E347E,madmax,1.168199062347412,0,True,[],[],[],eth2,False,False,False
0xFAd42c21Bc82329F39CAd6b0fAe4DA5D75C2519b,madmax,1.2305638790130615,0,True,[],[],[],eth2,False,False,False
0xFf5fc3179ef778bD83b1D68Bf7207c3C34A5e401,madmax,1.133188009262085,0,True,[],[],[],eth2,False,False,False
0xFfF18893bc6c430741B3C5AD483391a5e21220bb,madmax,1.2774288654327393,0,True,[],[],[],eth2,False,False,False
0xa660Ddb06A82595b7d8be5E5076FA08b01a872d1,madmax,1.2602639198303223,0,True,[],[],[],eth2,False,False,False
0xa86B32f90d6bA5906B6948Bb12D11fBAD1331F9b,madmax,1.1773970127105713,0,True,[],[],[],eth2,False,False,False
0xa97cB0f58e81d0139c9754773F3EbC8E43B1d549,madmax,1.2948379516601562,0,True,[],[],[],eth2,False,False,False
0xb088c78A8e2E454a6145bFBA37CA5de129688ff7,madmax,1.3892180919647217,0,True,[],[],[],eth2,False,False,False
0xb6E3686A537A0B601Cd6D0cA0eaAbcD886a6259A,madmax,1.324310064315796,0,True,[],[],[],eth2,False,False,False
0xbD30b429FB41ef993eeeB9987B5FAC39455f1204,madmax,1.1016037464141846,0,True,[],[],[],eth2,False,False,False
0xbEb6614e57e4FB8247221795a25714136DFAADAe,madmax,1.5068941116333008,0,True,[],[],[],eth2,False,False,False
0xbd6F8b9fCe850be0fBCf09a7040e57533f2b334a,madmax,1.1863410472869873,0,True,[],[],[],eth2,False,False,False
0xc41Fa4A903cF213e3fc0003d96E678c3cF71473F,madmax,1.2978472709655762,0,True,[],[],[],eth2,False,False,False
0xcB53a591259c08f8d0759780a17BfdD658B84628,madmax,1.1090970039367676,0,True,[],[],[],eth2,False,False,False
0xcDAA9fd4ec207241677b9Ce3136F8C030F8e8B9f,madmax,1.1380228996276855,0,True,[],[],[],eth2,False,False,False
0xd89FFaD33dedeC7a41595CEa16bD4E031d005003,madmax,1.1212568283081055,0,True,[],[],[],eth2,False,False,False
0xdC5eD2d4F449ce36275e209405a9bF6e4706AcD1,madmax,1.2971558570861816,0,True,[],[],[],eth2,False,False,False
0xe4B8eED1e68c76E669f113745D607cbaC6c5918f,madmax,1.0994441509246826,0,True,[],[],[],eth2,False,False,False
0xebcDAf495eBCd61a7B75141d3c8cfD98BABF9a4b,madmax,1.1350982189178467,0,True,[],[],[],eth2,False,False,False
0xf90850908142AA9eE0BDBd4f7c121ADbFC3dFcaE,madmax,1.1047389507293701,0,True,[],[],[],eth2,False,False,False
0xf9b017ecDd0E3b83dAA05D965950C8aE07132E53,madmax,1.1573848724365234,0,True,[],[],[],eth2,False,False,False
0xfB59F8687AEb1A77d36FD7C20EA075DAdFc338Ba,madmax,1.1569569110870361,0,True,[],[],[],eth2,False,False,False
0xfD930013AbCA8AA2162Dd37Bcc9368Dc01bf8B4B,madmax,1.144822120666504,0,True,[],[],[],eth2,False,False,False
0xfF69480570AD813223B60BD72A3A55BeC0B6084B,madmax,1.2903292179107666,0,True,[],[],[],eth2,False,False,False
0xfd5a0664ab301A912473dc0f8269420BFca5EE31,madmax,1.128861904144287,0,True,[],[],[],eth2,False,False,False
0xff217F1F62003f4C51b8ECC89c8a609D1Babb903,madmax,1.1550519466400146,0,True,[],[],[],eth2,False,False,False
0xff49899C822c39303A8D4855f349fa93007Ee98e,madmax,1.0911359786987305,0,True,[],[],[],eth2,False,False,False
0x06B4ea0836482fc698FE9Ae8E9B43Dc4f2fBabF9,madmax,1.3508219718933105,0,True,[],[],[],eth2,False,False,False
0x0A31e3b7dC06Ef1b679590752EE2cD182E4cF807,madmax,1.2301819324493408,0,True,[],[],[],eth2,False,False,False
0x0AbFa0d5DC54CaE7BeE88B401E189D3d8508e46e,madmax,1.2339861392974854,0,True,[],[],[],eth2,False,False,False
0x126FF29360f8682C460e3e5f3A0B333C86F3d44c,madmax,1.3368549346923828,0,True,[],[],[],eth2,False,False,False
0x1586424700e334B2374677cDBcD7cfEC0502C0Bb,madmax,1.3587279319763184,0,True,[],[],[],eth2,False,False,False
0x1591598A9c31d27A2c3459E87F32ca183e5DC10c,madmax,1.2030930519104004,0,True,[],[],[],eth2,False,False,False
0x1DD544Bf93B7Ba385821750F589B9Cde63b745ff,madmax,1.1089341640472412,0,True,[],[],[],eth2,False,False,False
0x1FBd9bD570212211d3fC3dAC5962b1055ac52224,madmax,1.2154920101165771,0,True,[],[],[],eth2,False,False,False
0x20613fD4251a1B81fda2872706a4ffbb4369481E,madmax,1.2127108573913574,0,True,[],[],[],eth2,False,False,False
0x2091D79EE83276727E340E4fc1E4d95F6698A1b7,madmax,1.257646083831787,0,True,[],[],[],eth2,False,False,False
0x20936a4CB9E72a04757c522eC86055D79d990997,madmax,1.1711888313293457,0,True,[],[],[],eth2,False,False,False
0x247F3Ae8b5135F4Fb3d6785c36cD95083cDd6779,madmax,1.3437471389770508,0,True,[],[],[],eth2,False,False,False
0x260e0aa040C20ec32001b9B2c2a5eacf8d13291F,madmax,1.260408878326416,0,True,[],[],[],eth2,False,False,False
0x2A09bf17e1e58aE26e3643846f1A5Affbaf77a3a,madmax,1.2600860595703125,0,True,[],[],[],eth2,False,False,False
0x2BCE6F700B75B30D5fC7A2F8C7539B9199C5cCa9,madmax,1.1509177684783936,0,True,[],[],[],eth2,False,False,False
0x323BF75b4c1D4D9782A592098C8397843fEdd683,madmax,1.258301019668579,0,True,[],[],[],eth2,False,False,False
0x38Ad5D9DD28E5EE021F54B1a21036F18331cB5a3,madmax,1.2633769512176514,0,True,[],[],[],eth2,False,False,False
0x41AEE5c46E39248AC82EE8Dfb41d3aeC9Ca851e7,madmax,1.2358300685882568,0,True,[],[],[],eth2,False,False,False
0x41af2EF792e06a31E52A7eE4BD072A7f6Ba76e67,madmax,1.2499079704284668,0,True,[],[],[],eth2,False,False,False
0x465258c58853186887fF0650Af8aFF8C7aA401fB,madmax,1.2293319702148438,0,True,[],[],[],eth2,False,False,False
0x48fE4cC18015AA7B495DaD31b596fE1F7b2F3e32,madmax,1.2455580234527588,0,True,[],[],[],eth2,False,False,False
0x4939d8aB3845e755A93Ecc8BB6B3cBBf74E2B5E4,madmax,1.224133014678955,0,True,[],[],[],eth2,False,False,False
0x498c2d2E3b86D30de240A9c0abFEd9b587056d1f,madmax,1.1066620349884033,0,True,[],[],[],eth2,False,False,False
0x4D957c668DDd7a48456aDf50C9396ED3A7daa125,madmax,1.2429099082946777,0,True,[],[],[],eth2,False,False,False
0x4DA72E275aCFC5df8014e51c9369A72e59a878E2,madmax,1.0924248695373535,0,True,[],[],[],eth2,False,False,False
0x4aC4603833C0AFD7FBFaa5Ba482fCCd72882D4A3,madmax,1.135530948638916,0,True,[],[],[],eth2,False,False,False
0x4b53fD8D64e4723810453c9eB1Dc00de31ee4970,madmax,1.194329023361206,0,True,[],[],[],eth2,False,False,False
